V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
539,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
609,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
65,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
86,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
628,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
3,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,1-4,1-4,total-registered-deaths,Total registered deaths
66,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
70,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,0-1,0-1,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
16,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,0-1,0-1,total-registered-deaths,Total registered deaths
32,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
56,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
62,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
186,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
142,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
26,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
30,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
28,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
28,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
4,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
832,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,70-74,70-74,total-registered-deaths,Total registered deaths
42,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,5-9,5-9,total-registered-deaths,Total registered deaths
49,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,0-1,0-1,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
30,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
788,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
666,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,1-4,1-4,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
43,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
38,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,0-1,0-1,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
93,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
8,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
132,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
13,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
19,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
71,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,5-9,5-9,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
9,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,1-4,1-4,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
45,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
29,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
31,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,25-29,25-29,total-registered-deaths,Total registered deaths
1712,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,90+,90+,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
699,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
97,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
19,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
12,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
15,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
16,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
146,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
440,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
138,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
10,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
30,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
8201,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
14,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
8,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,1-4,1-4,total-registered-deaths,Total registered deaths
235,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-13,Week 13,female,Female,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
63,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,15-19,15-19,total-registered-deaths,Total registered deaths
1106,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,70-74,70-74,total-registered-deaths,Total registered deaths
11141,,2020,2020,K04000001,England and Wales,week-13,Week 13,all,All,all-ages,All ages,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
5,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,1-4,1-4,total-registered-deaths,Total registered deaths
66,,2020,2020,K04000001,England and Wales,week-13,Week 13,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
