V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
0,,2020,2020,K04000001,England and Wales,week-33,Week 33,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
241,,2020,2020,K04000001,England and Wales,week-7,Week 07,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
25,,2020,2020,K04000001,England and Wales,week-27,Week 27,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
15,,2020,2020,K04000001,England and Wales,week-42,Week 42,all,All,15-19,15-19,total-registered-deaths,Total registered deaths
413,,2020,2020,K04000001,England and Wales,week-51,Week 51,female,Female,90+,90+,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-4,Week 04,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
22,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,20-24,20-24,total-registered-deaths,Total registered deaths
17,,2021,2021,K04000001,England and Wales,week-17,Week 17,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
42,,2020,2020,K04000001,England and Wales,week-49,Week 49,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
157,,2021,2021,K04000001,England and Wales,week-8,Week 08,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
41,,2021,2021,K04000001,England and Wales,week-17,Week 17,male,Male,35-39,35-39,total-registered-deaths,Total registered deaths
2,,2021,2021,K04000001,England and Wales,week-6,Week 06,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
56,,2020,2020,K04000001,England and Wales,week-24,Week 24,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
17,,2021,2021,K04000001,England and Wales,week-10,Week 10,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
439,,2020,2020,K04000001,England and Wales,week-45,Week 45,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
66,,2020,2020,K04000001,England and Wales,week-51,Week 51,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-11,Week 11,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-15,Week 15,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 03,female,Female,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
782,,2021,2021,K04000001,England and Wales,week-7,Week 07,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
11,,2020,2020,K04000001,England and Wales,week-41,Week 41,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-15,Week 15,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-13,Week 13,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1831,,2021,2021,K04000001,England and Wales,week-14,Week 14,all,All,90+,90+,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-41,Week 41,all,All,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-12,Week 12,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
72,,2020,2020,K04000001,England and Wales,week-26,Week 26,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-27,Week 27,female,Female,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-30,Week 30,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2021,2021,K04000001,England and Wales,week-17,Week 17,female,Female,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
11,,2021,2021,K04000001,England and Wales,week-7,Week 07,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
2,,2020,2020,K04000001,England and Wales,week-35,Week 35,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-2,Week 02,female,Female,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-26,Week 26,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-7,Week 07,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-7,Week 07,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-2,Week 02,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
35,,2020,2020,K04000001,England and Wales,week-17,Week 17,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
385,,2020,2020,K04000001,England and Wales,week-50,Week 50,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-37,Week 37,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-31,Week 31,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-26,Week 26,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-37,Week 37,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
9,,2020,2020,K04000001,England and Wales,week-38,Week 38,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-5,Week 05,female,Female,all-ages,All ages,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-33,Week 33,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-33,Week 33,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-7,Week 07,male,Male,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
3,,2021,2021,K04000001,England and Wales,week-17,Week 17,all,All,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
19,,2020,2020,K04000001,England and Wales,week-49,Week 49,all,All,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
183,,2021,2021,K04000001,England and Wales,week-8,Week 08,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-6,Week 06,all,All,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-7,Week 07,female,Female,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 03,all,All,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2020,2020,K04000001,England and Wales,week-30,Week 30,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
10,,2020,2020,K04000001,England and Wales,week-17,Week 17,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
79,,2020,2020,K04000001,England and Wales,week-49,Week 49,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
3,,2021,2021,K04000001,England and Wales,week-4,Week 04,all,All,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-5,Week 05,all,All,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2021,2021,K04000001,England and Wales,week-3,Week 03,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
38,,2021,2021,K04000001,England and Wales,week-11,Week 11,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
16,,2020,2020,K04000001,England and Wales,week-22,Week 22,male,Male,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
647,,2020,2020,K04000001,England and Wales,week-14,Week 14,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
414,,2020,2020,K04000001,England and Wales,week-21,Week 21,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-47,Week 47,male,Male,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-16,Week 16,male,Male,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
187,,2020,2020,K04000001,England and Wales,week-40,Week 40,all,All,45-49,45-49,total-registered-deaths,Total registered deaths
60,,2020,2020,K04000001,England and Wales,week-32,Week 32,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
25,,2020,2020,K04000001,England and Wales,week-10,Week 10,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-3,Week 03,female,Female,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
950,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
16,,2020,2020,K04000001,England and Wales,week-39,Week 39,male,Male,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 02,female,Female,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
8,,2020,2020,K04000001,England and Wales,week-50,Week 50,male,Male,5-9,05-09,total-registered-deaths,Total registered deaths
1445,,2020,2020,K04000001,England and Wales,week-5,Week 05,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
76,,2020,2020,K04000001,England and Wales,week-15,Week 15,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-27,Week 27,all,All,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
90,,2020,2020,K04000001,England and Wales,week-4,Week 04,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
372,,2020,2020,K04000001,England and Wales,week-47,Week 47,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
12,,2021,2021,K04000001,England and Wales,week-13,Week 13,male,Male,20-24,20-24,total-registered-deaths,Total registered deaths
151,,2021,2021,K04000001,England and Wales,week-3,Week 03,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
279,,2020,2020,K04000001,England and Wales,week-20,Week 20,male,Male,55-59,55-59,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-51,Week 51,male,Male,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
354,,2020,2020,K04000001,England and Wales,week-34,Week 34,male,Male,65-69,65-69,total-registered-deaths,Total registered deaths
21,,2020,2020,K04000001,England and Wales,week-51,Week 51,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
937,,2021,2021,K04000001,England and Wales,week-16,Week 16,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
89,,2021,2021,K04000001,England and Wales,week-1,Week 01,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-12,Week 12,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
953,,2020,2020,K04000001,England and Wales,week-53,Week 53,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
102,,2021,2021,K04000001,England and Wales,week-2,Week 02,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-33,Week 33,all,All,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
10,,2020,2020,K04000001,England and Wales,week-40,Week 40,all,All,10-14,10-14,total-registered-deaths,Total registered deaths
3,,2021,2021,K04000001,England and Wales,week-11,Week 11,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
18,,2021,2021,K04000001,England and Wales,week-17,Week 17,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1,,2020,2020,K04000001,England and Wales,week-31,Week 31,all,All,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
10,,2021,2021,K04000001,England and Wales,week-15,Week 15,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1745,,2021,2021,K04000001,England and Wales,week-11,Week 11,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
788,,2021,2021,K04000001,England and Wales,week-15,Week 15,male,Male,85-89,85-89,total-registered-deaths,Total registered deaths
71,,2021,2021,K04000001,England and Wales,week-1,Week 01,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
24,,2021,2021,K04000001,England and Wales,week-6,Week 06,all,All,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-6,Week 06,all,All,5-9,05-09,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-12,Week 12,male,Male,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
